"env_step","pdqn_SpaceInvaders-MinAtar - _step","pdqn_SpaceInvaders-MinAtar - _step__MIN","pdqn_SpaceInvaders-MinAtar - _step__MAX","pdqn_SpaceInvaders-MinAtar - model_loss","pdqn_SpaceInvaders-MinAtar - model_loss__MIN","pdqn_SpaceInvaders-MinAtar - model_loss__MAX"
"4833280","1180","1180","1180","0.06568587385118008","0.0599391832947731","0.0706467404961586"
"4837376","1181","1181","1181","0.066311539337039","0.05884459242224693","0.08709335327148438"
"4841472","1182","1182","1182","0.06752364858984947","0.06005370244383812","0.09773408621549606"
"4845568","1183","1183","1183","0.0668978963047266","0.06173548847436905","0.09055111557245255"
"4849664","1184","1184","1184","0.0655484601855278","0.05826074257493019","0.07448968291282654"
"4853760","1185","1185","1185","0.06476193591952324","0.06018979474902153","0.07939247041940689"
"4857856","1186","1186","1186","0.0632814470678568","0.05549795925617218","0.08144449442625046"
"4861952","1187","1187","1187","0.06536763273179531","0.058561861515045166","0.07801484316587448"
"4866048","1188","1188","1188","0.06348318532109261","0.058886367827653885","0.07635688781738281"
"4870144","1189","1189","1189","0.06492557041347027","0.05930686369538307","0.07939177006483078"
"4874240","1190","1190","1190","0.06562372967600823","0.059056419879198074","0.08407162874937057"
"4878336","1191","1191","1191","0.06328592002391815","0.05243761092424393","0.07205110788345337"
"4882432","1192","1192","1192","0.06461837328970432","0.058640409260988235","0.08361119031906128"
"4886528","1193","1193","1193","0.06536668576300145","0.05470454692840576","0.10812978446483612"
"4890624","1194","1194","1194","0.06491120792925358","0.05486319214105606","0.10563039779663086"
"4894720","1195","1195","1195","0.06240081451833248","0.05433736369013786","0.0757523700594902"
"4898816","1196","1196","1196","0.0634201344102621","0.05621771141886711","0.08066857606172562"
"4902912","1197","1197","1197","0.06762845180928707","0.060081519186496735","0.10878442227840424"
"4907008","1198","1198","1198","0.06768475025892258","0.05460425466299057","0.1077025830745697"
"4911104","1199","1199","1199","0.06448320336639882","0.05785772204399109","0.08292960375547409"
"4915200","1200","1200","1200","0.0657830186188221","0.06008678302168846","0.08201812952756882"
"4919296","1201","1201","1201","0.06553363613784313","0.055135127156972885","0.07579944282770157"
"4923392","1202","1202","1202","0.0648709699511528","0.06071916222572327","0.07335235923528671"
"4927488","1203","1203","1203","0.06434128507971763","0.05924360454082489","0.07221174985170364"
"4931584","1204","1204","1204","0.06480861939489842","0.057685889303684235","0.0727759450674057"
"4935680","1205","1205","1205","0.06370588503777981","0.05865594372153282","0.06863129884004593"
"4939776","1206","1206","1206","0.06346145831048489","0.056958429515361786","0.07020355015993118"
"4943872","1207","1207","1207","0.06450240314006805","0.055859390646219254","0.08358103036880493"
"4947968","1208","1208","1208","0.06732726208865643","0.05563744530081749","0.07798201590776443"
"4952064","1209","1209","1209","0.06662805080413818","0.05645078420639038","0.08340279757976532"
"4956160","1210","1210","1210","0.06434927769005298","0.05570456013083458","0.07451357692480087"
"4960256","1211","1211","1211","0.066138606518507","0.05861194431781769","0.08544084429740906"
"4964352","1212","1212","1212","0.0676456220448017","0.05785059928894043","0.08338043093681335"
"4968448","1213","1213","1213","0.06630913317203521","0.0582151785492897","0.09599737077951431"
"4972544","1214","1214","1214","0.06638578996062279","0.05657154321670532","0.09489403665065765"
"4976640","1215","1215","1215","0.0675099529325962","0.05835914984345436","0.087422676384449"
"4980736","1216","1216","1216","0.06432299613952637","0.05770859494805336","0.08512689173221588"
"4984832","1217","1217","1217","0.06292067989706993","0.0557023324072361","0.07973004132509232"
"4988928","1218","1218","1218","0.0644604716449976","0.05481834337115288","0.07633957266807556"
"4993024","1219","1219","1219","0.06364788413047791","0.05651072785258293","0.08474747836589813"
"4997120","1220","1220","1220","0.06415199600160122","0.057818200439214706","0.07798318564891815"
"5001216","1221","1221","1221","0.06544087342917919","0.05666590854525566","0.07596664875745773"
"5005312","1222","1222","1222","0.06378796733915806","0.058817800134420395","0.07125423103570938"
"5009408","1223","1223","1223","0.06489226073026658","0.056868553161621094","0.08410146087408066"
"5013504","1224","1224","1224","0.06503623649477959","0.057105958461761475","0.08700166642665863"
"5017600","1225","1225","1225","0.061603281646966934","0.055659014731645584","0.06838645040988922"
"5021696","1226","1226","1226","0.06378748603165149","0.055814582854509354","0.07007565349340439"
"5025792","1227","1227","1227","0.0642223346978426","0.05717760697007179","0.07572329044342041"
"5029888","1228","1228","1228","0.06399833336472512","0.06019488722085953","0.06861172616481781"
"5033984","1229","1229","1229","0.06309439986944199","0.05641350895166397","0.07914535701274872"
"5038080","1230","1230","1230","0.06691790483891964","0.056957095861434937","0.08762957155704498"
"5042176","1231","1231","1231","0.06645883582532405","0.054231878370046616","0.0801663026213646"
"5046272","1232","1232","1232","0.06542497612535954","0.05702172964811325","0.07131582498550415"
"5050368","1233","1233","1233","0.06673541739583015","0.0549241378903389","0.09279295057058334"
"5054464","1234","1234","1234","0.0659712590277195","0.0525154210627079","0.09933515638113022"
"5058560","1235","1235","1235","0.06462150774896144","0.053695257753133774","0.08758491277694702"
"5062656","1236","1236","1236","0.06275407634675503","0.0591488815844059","0.06906291842460632"
"5066752","1237","1237","1237","0.06252649165689945","0.055614929646253586","0.0683664083480835"
"5070848","1238","1238","1238","0.06036263816058636","0.04672082141041756","0.07250460982322693"
"5074944","1239","1239","1239","0.06352766118943691","0.05399003624916077","0.07124070823192596"
"5079040","1240","1240","1240","0.06431661322712898","0.05741126835346222","0.08058780431747437"
"5083136","1241","1241","1241","0.06488073989748955","0.05815226212143898","0.07395172119140625"
"5087232","1242","1242","1242","0.06160042025148869","0.05716760456562042","0.06859438866376877"
"5091328","1243","1243","1243","0.06382824666798115","0.056507933884859085","0.07123227417469025"
"5095424","1244","1244","1244","0.06742957197129726","0.05377582460641861","0.09050583094358444"
"5099520","1245","1245","1245","0.06531350873410702","0.057413943111896515","0.08719851076602936"
"5103616","1246","1246","1246","0.06284900344908237","0.05451671779155731","0.0796344056725502"
"5107712","1247","1247","1247","0.06396902799606323","0.05591420456767082","0.07412935793399811"
"5111808","1248","1248","1248","0.06531496308743953","0.05951317027211189","0.07381398230791092"
"5115904","1249","1249","1249","0.06235559843480587","0.05726294592022896","0.07533034682273865"
"5120000","1250","1250","1250","0.06376784071326255","0.056760288774967194","0.08382280170917511"
"5124096","1251","1251","1251","0.06704156920313835","0.05969782546162605","0.08701280504465103"
"5128192","1252","1252","1252","0.06359596066176891","0.05539274215698242","0.07527390867471695"
"5132288","1253","1253","1253","0.06267355680465699","0.05821943283081055","0.07153535634279251"
"5136384","1254","1254","1254","0.06059747226536274","0.05689854174852371","0.06651536375284195"
"5140480","1255","1255","1255","0.059167942777276036","0.05321379750967026","0.06357155740261078"
"5144576","1256","1256","1256","0.06327346190810204","0.05603202059864998","0.07245711982250214"
"5148672","1257","1257","1257","0.06222814694046974","0.05621127039194107","0.0708000436425209"
"5152768","1258","1258","1258","0.060072527080774304","0.053102757781744","0.07557037472724915"
"5156864","1259","1259","1259","0.06225976385176182","0.057303160429000854","0.0752289891242981"
"5160960","1260","1260","1260","0.06010603867471218","0.05546596646308899","0.07226968556642532"
"5165056","1261","1261","1261","0.059596927091479304","0.0548861026763916","0.06559719890356064"
"5169152","1262","1262","1262","0.06112232320010662","0.05574920028448105","0.06657534092664719"
"5173248","1263","1263","1263","0.06234801970422268","0.05536099150776863","0.08514075726270676"
"5177344","1264","1264","1264","0.06205314360558987","0.0569094754755497","0.08278371393680573"
"5181440","1265","1265","1265","0.05999705009162426","0.052867285907268524","0.0720754861831665"
"5185536","1266","1266","1266","0.061962295323610306","0.053968820720911026","0.07482517510652542"
"5189632","1267","1267","1267","0.06406944245100021","0.0530446320772171","0.0955769270658493"
"5193728","1268","1268","1268","0.06347433514893056","0.052432894706726074","0.09712778031826019"
"5197824","1269","1269","1269","0.06537430137395858","0.056163787841796875","0.08587804436683655"
"5201920","1270","1270","1270","0.0640994992107153","0.05624682083725929","0.08975325524806976"
"5206016","1271","1271","1271","0.06434310860931873","0.05483591929078102","0.08617265522480011"
"5210112","1272","1272","1272","0.0625994086265564","0.054160527884960175","0.09759411215782166"
"5214208","1273","1273","1273","0.060848068445920944","0.04918599873781204","0.08124437928199768"
"5218304","1274","1274","1274","0.06210601665079594","0.05384713038802147","0.08308584243059158"
"5222400","1275","1275","1275","0.061276917904615404","0.056797876954078674","0.08448010683059692"
"5226496","1276","1276","1276","0.06031177341938019","0.05530741065740585","0.07229695469141006"
"5230592","1277","1277","1277","0.06196255758404732","0.05530853569507599","0.07868857681751251"
"5234688","1278","1278","1278","0.06415249481797218","0.054508455097675323","0.07978034764528275"
"5238784","1279","1279","1279","0.061717433482408525","0.05522274225950241","0.07927696406841278"
"5242880","1280","1280","1280","0.06068988405168056","0.05370277538895607","0.07282308489084244"
"5246976","1281","1281","1281","0.06098416298627853","0.05491084232926369","0.07028018683195114"
"5251072","1282","1282","1282","0.060563694685697556","0.05356914550065994","0.06773710995912552"
"5255168","1283","1283","1283","0.06158030778169632","0.05672840029001236","0.0727715864777565"
"5259264","1284","1284","1284","0.06013344824314117","0.055921949446201324","0.06532572209835052"
"5263360","1285","1285","1285","0.05933245085179806","0.05052335560321808","0.07298979163169861"
"5267456","1286","1286","1286","0.059555773809552195","0.05271429196000099","0.07031355798244476"
"5271552","1287","1287","1287","0.059813644364476205","0.05375778675079346","0.06673412024974823"
"5275648","1288","1288","1288","0.057164262235164645","0.052688248455524445","0.06229402497410774"
"5279744","1289","1289","1289","0.05874970518052578","0.0504969023168087","0.0645797923207283"
"5283840","1290","1290","1290","0.060300474241375926","0.04874895140528679","0.07512952387332916"
"5287936","1291","1291","1291","0.0604045782238245","0.05329336225986481","0.07133132964372635"
"5292032","1292","1292","1292","0.06159593462944031","0.056667737662792206","0.0726308524608612"
"5296128","1293","1293","1293","0.061378467455506326","0.05350840091705322","0.0700286254286766"
"5300224","1294","1294","1294","0.059464826807379724","0.054531246423721313","0.06922256946563721"
"5304320","1295","1295","1295","0.06184445135295391","0.05593495070934296","0.06967514008283615"
"5308416","1296","1296","1296","0.05852713286876678","0.05182284861803055","0.0657649114727974"
"5312512","1297","1297","1297","0.05970183834433555","0.052811652421951294","0.06970491260290146"
"5316608","1298","1298","1298","0.05944160893559456","0.053764015436172485","0.06626103818416595"
"5320704","1299","1299","1299","0.060440529510378836","0.05407038331031799","0.07017553597688675"
"5324800","1300","1300","1300","0.05885223262012005","0.05312618613243103","0.07120566070079803"
"5328896","1301","1301","1301","0.05878266654908657","0.053679004311561584","0.06515767425298691"
"5332992","1302","1302","1302","0.05762460902333259","0.04947076365351677","0.0661715641617775"
"5337088","1303","1303","1303","0.06010760776698589","0.05152386054396629","0.07034021615982056"
"5341184","1304","1304","1304","0.058577130734920504","0.051199350506067276","0.06925654411315918"
"5345280","1305","1305","1305","0.05850057564675808","0.05157836899161339","0.06634898483753204"
"5349376","1306","1306","1306","0.058129801973700525","0.047830063849687576","0.0668499544262886"
"5353472","1307","1307","1307","0.05761265382170677","0.04996732622385025","0.06893371045589447"
"5357568","1308","1308","1308","0.05908358283340931","0.052152976393699646","0.0647878646850586"
"5361664","1309","1309","1309","0.05820863619446755","0.05269007384777069","0.06763778626918793"
